gname	gchrom	gstart	gend	log.FPRM	strand	status	echrom	estart	end	gid	eid	prob	log.p.value.correct
NM_001081157	chr6	97188521	97202774	-3.70213492091639	-	0	chr6	97172200	97174200	645	27144	0.474576271186441	4.0096847515433
NM_008280	chr9	70645934	70782615	-3.54709173891583	-	0	chr9	70642150	70644150	761	32642	0.474576271186441	4.0096847515433
NM_008280	chr9	70645934	70782615	-3.54709173891583	-	0	chr9	70666200	70668200	761	32644	0.474576271186441	4.0096847515433
NM_030726	chr17	13068899	13070708	-3.48754316202855	+	0	chr17	13190850	13192850	813	12703	0.474576271186441	4.0096847515433
NM_021396	chr19	29485408	29547416	-3.42950426787769	+	0	chr19	29543800	29545800	867	15654	0.474576271186441	4.0096847515433
NM_133256	chr5	75471625	75473918	-3.40459414413337	+	0	chr5	75393900	75395900	886	25287	0.474576271186441	4.0096847515433
NM_133256	chr5	75471625	75473918	-3.40459414413337	+	0	chr5	75474500	75476500	886	25288	0.474576271186441	4.0096847515433
NM_133213	chrX	45461901	45490158	-3.04834643990896	+	0	chrX	45424400	45426400	1262	33067	0.474576271186441	4.0096847515433
NM_001164655	chr7	28914484	28949829	-2.9504912573084	+	0	chr7	28997900	28999900	1366	28410	0.474576271186441	4.0096847515433
NM_029594	chr5	123930161	123932110	-2.68404611817692	-	0	chr5	123946700	123948700	1680	23798	0.474576271186441	4.0096847515433
NM_008382	chr10	126786457	126788828	-1.86147617404773	-	0	chr10	126688300	126690300	2696	291	0.474576271186441	4.0096847515433
NM_001039185	chr7	26246720	26262644	-1.58386276256507	-	0	chr7	26141650	26143650	3093	28347	0.474576271186441	4.0096847515433
NM_145922	chr3	107241220	107261816	-1.41705876981293	-	0	chr3	107244200	107246200	3322	19329	0.474576271186441	4.0096847515433
NM_134006	chr10	128350646	128356353	-1.17996986039664	-	0	chr10	128417300	128419300	3671	354	0.474576271186441	4.0096847515433
NM_026886	chr5	116889281	117041826	-0.851425701546511	-	0	chr5	116924800	116926800	4170	23540	0.474576271186441	4.0096847515433
NM_001170643	chr13	47289371	47343360	-0.82424268522706	+	0	chr13	47430750	47432750	4221	7789	0.474576271186441	4.0096847515433
NM_008748	chr7	149267400	149276175	-0.795939884758196	-	0	chr7	149222400	149224400	4269	28052	0.474576271186441	4.0096847515433
NM_145618	chr9	69245804	69280881	1.59503671113621	+	1	chr9	69237900	69239900	4510	32599	0.474576271186441	4.0096847515433
NM_145544	chr3	138588869	138738163	1.65963090170794	-	1	chr3	138653500	138655500	4774	19669	0.474576271186441	4.0096847515433
NM_016798	chr8	46970838	47004900	1.69249882995716	+	1	chr8	46938800	46940800	4896	30448	0.474576271186441	4.0096847515433
NM_176996	chr6	29685496	29711366	1.7100069673558	+	1	chr6	29580900	29582900	4973	26245	0.474576271186441	4.0096847515433
NM_026539	chr3	97364670	97414113	1.77548441273151	-	1	chr3	97373000	97375000	5238	20640	0.474576271186441	4.0096847515433
NM_011306	chr17	34168796	34175344	1.92444279401135	+	1	chr17	34264200	34266200	5813	13331	0.474576271186441	4.0096847515433
NM_177992	chr14	56291071	56297588	1.92835117431584	+	1	chr14	56319750	56321750	5826	9308	0.474576271186441	4.0096847515433
NM_172507	chr9	83441944	83493898	1.97820722376978	+	1	chr9	83430900	83432900	6027	32792	0.474576271186441	4.0096847515433
NM_021713	chr15	102162139	102168569	2.03687584028599	+	1	chr15	102044900	102046900	6250	9916	0.474576271186441	4.0096847515433
NM_138953	chr13	75844931	75909806	2.04802182150408	+	1	chr13	75971500	75973500	6295	8317	0.474576271186441	4.0096847515433
NM_008139	chr19	16207320	16461943	2.05788715595038	+	1	chr19	16137800	16139800	6337	15459	0.474576271186441	4.0096847515433
NM_172669	chr2	91570294	91759006	2.09356631572523	+	1	chr2	91482700	91484700	6472	19051	0.474576271186441	4.0096847515433
NM_172669	chr2	91570294	91759006	2.09356631572523	+	1	chr2	91574300	91576300	6472	19055	0.474576271186441	4.0096847515433
NM_026123	chr1	37487016	37495969	2.10733269202669	+	1	chr1	37380300	37382300	6526	8286	0.474576271186441	4.0096847515433
NM_028208	chr19	23761889	23795619	2.11715872124661	+	1	chr19	23772500	23774500	6560	15553	0.474576271186441	4.0096847515433
NM_172397	chr11	106017569	106021456	2.12037473001783	-	1	chr11	105918000	105920000	6570	1951	0.474576271186441	4.0096847515433
NM_033604	chr9	70273235	70351532	2.23814683349678	-	1	chr9	70344200	70346200	6998	32637	0.474576271186441	4.0096847515433
NM_011980	chr7	30946286	30954746	2.27203412872249	-	1	chr7	31054300	31056300	7115	28493	0.474576271186441	4.0096847515433
NM_025359	chr12	36741141	36769065	2.27439135862326	-	1	chr12	36746300	36748300	7123	6499	0.474576271186441	4.0096847515433
NM_009863	chr5	107393340	107413450	2.30417383028234	+	1	chr5	107464800	107466800	7257	23220	0.474576271186441	4.0096847515433
NM_009433	chr10	34001995	34004691	2.49257715609222	+	1	chr10	33966800	33968800	7916	528	0.474576271186441	4.0096847515433
NM_001039556	chr4	11486118	11542954	2.52565664171613	+	1	chr4	11591500	11593500	8019	20892	0.474576271186441	4.0096847515433
NM_029418	chr15	57853826	57865849	2.54127910669655	-	1	chr15	57976150	57978150	8061	10431	0.474576271186441	4.0096847515433
NM_025917	chr8	73891115	73893631	2.57064082261063	+	1	chr8	74018300	74020300	8158	30695	0.474576271186441	4.0096847515433
NM_028276	chrX	45610110	45635626	2.68150771187796	+	1	chrX	45670450	45672450	8505	33072	0.474576271186441	4.0096847515433
NM_026034	chr5	21151801	21168410	2.70734995598782	+	1	chr5	21144600	21146600	8584	24694	0.474576271186441	4.0096847515433
NM_001033355	chr7	30768973	30813300	2.81818928121301	+	1	chr7	30625700	30627700	8867	28483	0.474576271186441	4.0096847515433
NM_028758	chr7	129130235	129164712	2.8679954882886	-	1	chr7	129311100	129313100	9001	27644	0.474576271186441	4.0096847515433
NM_019393	chr3	36451527	36464649	2.87385273366992	+	1	chr3	36300150	36302150	9021	19991	0.474576271186441	4.0096847515433
NM_028696	chr1	51526331	51535243	2.91754367928272	-	1	chr1	51586300	51588300	9123	10030	0.474576271186441	4.0096847515433
NM_011624	chr16	16870983	16893079	2.95866364300883	+	1	chr16	16978200	16980200	9227	11615	0.474576271186441	4.0096847515433
NM_133949	chr7	52118437	52125158	2.96747682158236	-	1	chr7	52168200	52170200	9241	28741	0.474576271186441	4.0096847515433
NM_198683	chr2	90780614	90857210	3.03291244467827	+	1	chr2	90862700	90864700	9381	19030	0.474576271186441	4.0096847515433
NM_009455	chr14	19115242	19164358	3.18356362352154	-	1	chr14	19119500	19121500	9681	8808	0.474576271186441	4.0096847515433
NM_025840	chr12	36818421	36883412	3.78185964888281	-	1	chr12	36746300	36748300	10456	6499	0.474576271186441	4.0096847515433
NM_011296	chr17	34088943	34092586	3.87572617356484	-	1	chr17	34191600	34193600	10543	13328	0.474576271186441	4.0096847515433
NM_027360	chr12	113199586	113205188	4.5007969605766	-	1	chr12	113054550	113056550	10882	6179	0.474576271186441	4.0096847515433
NM_183281	chr16	57037079	57071459	-4.0154686888812	-	0	chr16	57175400	57177400	415	12301	0.559322033898305	3.99573340075657
NM_013519	chr8	123640070	123642794	-3.89686841845653	+	0	chr8	123697600	123699600	488	29696	0.559322033898305	3.99573340075657
NM_153133	chr10	127213460	127229753	-2.18274195857682	+	0	chr10	127331000	127333000	2251	306	0.559322033898305	3.99573340075657
NM_183249	chr11	83560441	83566148	-2.06922985884346	+	0	chr11	83677600	83679600	2397	5018	0.559322033898305	3.99573340075657
NM_007440	chr11	70054956	70068843	-1.28232361073861	-	0	chr11	70169000	70171000	3523	4448	0.559322033898305	3.99573340075657
NM_025277	chr4	59048027	59054771	1.6168761798051	+	1	chr4	59184800	59186800	4613	22855	0.559322033898305	3.99573340075657
NM_025943	chr14	119274741	119322389	1.63958877238459	-	1	chr14	119340100	119342100	4701	8654	0.559322033898305	3.99573340075657
NM_013852	chr16	20548675	20561676	1.68014424843526	+	1	chr16	20442600	20444600	4859	11696	0.559322033898305	3.99573340075657
NM_133700	chr7	120459157	120512853	1.84783414789097	-	1	chr7	120393450	120395450	5531	27504	0.559322033898305	3.99573340075657
NM_033609	chr16	17651313	17723023	1.86229714688729	-	1	chr16	17865700	17867700	5585	11638	0.559322033898305	3.99573340075657
NM_172689	chr4	40150809	40186858	1.96559792381782	-	1	chr4	40135150	40137150	5972	22517	0.559322033898305	3.99573340075657
NM_001033865	chr11	29445841	29448040	2.03918319036623	-	1	chr11	29304600	29306600	6257	2833	0.559322033898305	3.99573340075657
NM_001165986	chr3	89809915	89856437	2.19451758339862	-	1	chr3	89901400	89903400	6835	20489	0.559322033898305	3.99573340075657
NM_026493	chr1	10028298	10126849	2.27689285594558	+	1	chr1	10084600	10086600	7138	1719	0.559322033898305	3.99573340075657
NM_026157	chr18	4375589	4397328	2.30823907904825	+	1	chr18	4415400	4417400	7268	14672	0.559322033898305	3.99573340075657
NM_024282	chr1	180117547	180182728	2.31729634985974	+	1	chr1	180220800	180222800	7301	4894	0.559322033898305	3.99573340075657
NM_178878	chr5	30444843	30481520	2.3199632149235	-	1	chr5	30496900	30498900	7313	24799	0.559322033898305	3.99573340075657
NM_019437	chr19	17468532	17475837	2.34326627760105	+	1	chr19	17491000	17493000	7396	15482	0.559322033898305	3.99573340075657
NM_175388	chr7	107068766	107128968	2.38606189740186	-	1	chr7	107114150	107116150	7539	27282	0.559322033898305	3.99573340075657
NM_023514	chr1	42908077	42962528	2.53602742929571	+	1	chr1	42991300	42993300	8050	9037	0.559322033898305	3.99573340075657
NM_134139	chr19	8810328	8815114	2.85447972077094	+	1	chr19	8767500	8769500	8968	16449	0.559322033898305	3.99573340075657
NM_026483	chr7	71521426	71537122	3.04090160469786	-	1	chr7	71415700	71417700	9401	28908	0.559322033898305	3.99573340075657
NM_178645	chr11	76759157	76800891	3.14942284754879	+	1	chr11	76729250	76731250	9625	4727	0.559322033898305	3.99573340075657
NM_019869	chr19	4800924	4811634	3.17077742137717	-	1	chr19	4800400	4802400	9658	16155	0.559322033898305	3.99573340075657
NM_024250	chr17	15082001	15098237	3.25126169514561	-	1	chr17	15211400	15213400	9812	12738	0.559322033898305	3.99573340075657
NM_026899	chr4	155078923	155107982	3.31271219187107	+	1	chr4	154930200	154932200	9904	22428	0.559322033898305	3.99573340075657
NM_021336	chr7	73205221	73219472	3.45517091433326	+	1	chr7	73302550	73304550	10107	28958	0.559322033898305	3.99573340075657
NM_025641	chr4	115739569	115747675	4.06764631468993	-	1	chr4	115680200	115682200	10677	20888	0.559322033898305	3.99573340075657
NM_009226	chr18	10617793	10628228	4.29788386656145	+	1	chr18	10501800	10503800	10797	14272	0.559322033898305	3.99573340075657
NM_024218	chr16	55966387	55971550	4.63784064684902	+	1	chr16	55984600	55986600	10922	12294	0.559322033898305	3.99573340075657
NM_001033485	chr8	124431732	124442328	-1.77164512581451	+	0	chr8	124436900	124438900	2819	29721	0.288135593220339	3.96948211222611
NM_053093	chr11	95122842	95130575	-1.50606937945707	+	0	chr11	94998600	95000600	3204	5515	0.288135593220339	3.96948211222611
NM_053093	chr11	95122842	95130575	-1.50606937945707	+	0	chr11	95106750	95108750	3204	5522	0.288135593220339	3.96948211222611
NM_011464	chr7	30041348	30066996	1.96751227672724	-	1	chr7	30058500	30060500	5980	28465	0.288135593220339	3.96948211222611
NM_026963	chr4	148859441	148870776	2.07548371982549	+	1	chr4	148780400	148782400	6411	22158	0.288135593220339	3.96948211222611
NM_138956	chr10	120847406	120913306	2.43545376606847	-	1	chr10	120812900	120814900	7721	208	0.288135593220339	3.96948211222611
NM_001080813	chr8	28249244	28285120	2.51520142708814	-	1	chr8	28378400	28380400	7989	30219	0.288135593220339	3.96948211222611
NM_001085492	chr4	149656024	149996075	2.57147417829146	+	1	chr4	149800100	149802100	8165	22232	0.288135593220339	3.96948211222611
NM_175518	chr4	56888884	56960301	2.60190419183986	-	1	chr4	56946900	56948900	8270	22807	0.288135593220339	3.96948211222611
NM_173453	chr11	60677955	60692540	2.6751688185322	-	1	chr11	60700400	60702400	8483	4093	0.288135593220339	3.96948211222611
NM_138660	chr11	98671121	98695121	2.69835670393111	+	1	chr11	98731550	98733550	8546	5758	0.288135593220339	3.96948211222611
NM_008197	chr15	78858641	78860930	2.73858587233016	+	1	chr15	78738800	78740800	8670	10785	0.288135593220339	3.96948211222611
NM_026949	chr11	57917654	57932096	3.12010245513839	+	1	chr11	57922300	57924300	9572	3945	0.288135593220339	3.96948211222611
NM_007632	chr17	47730415	47736637	3.50810669730983	+	1	chr17	47819000	47821000	10176	13603	0.288135593220339	3.96948211222611
NM_026065	chr10	94943439	94964561	3.69061045506696	-	1	chr10	95105700	95107700	10378	1688	0.288135593220339	3.96948211222611
NM_009079	chr4	151699986	151708180	4.61300937906618	+	1	chr4	151585800	151587800	10917	22294	0.288135593220339	3.96948211222611
NM_172830	chr18	36687805	36704262	-3.28173043125303	+	0	chr18	36663100	36665100	1003	14567	0.322033898305085	3.89110956579344
NM_182785	chr7	25649638	25654710	-2.98552257040013	-	0	chr7	25716500	25718500	1316	28318	0.322033898305085	3.89110956579344
NM_001141975	chr2	152673699	152721057	-2.90167014496896	+	0	chr2	152640200	152642200	1428	17100	0.322033898305085	3.89110956579344
NM_001081651	chr4	131858108	131859271	-2.5868822341286	-	0	chr4	131727250	131729250	1778	21382	0.322033898305085	3.89110956579344
NM_019500	chr16	93919275	94009082	-2.17322488768834	-	0	chr16	93941200	93943200	2258	12547	0.322033898305085	3.89110956579344
NM_012044	chr4	138433856	138438729	-2.04027467613016	+	0	chr4	138497650	138499650	2438	21826	0.322033898305085	3.89110956579344
NM_001042715	chr8	97579002	97602041	-1.98984218307207	+	0	chr8	97590300	97592300	2512	31090	0.322033898305085	3.89110956579344
NM_001042715	chr8	97579002	97602041	-1.98984218307207	+	0	chr8	97650900	97652900	2512	31091	0.322033898305085	3.89110956579344
NM_176973	chr6	88792551	88824038	-1.97847466392871	-	0	chr6	88732750	88734750	2532	27028	0.322033898305085	3.89110956579344
NM_010102	chr10	80960490	80962882	-1.97513918567552	-	0	chr10	80823600	80825600	2536	1424	0.322033898305085	3.89110956579344
NM_178646	chr15	75740164	75744964	-1.7553311126145	+	0	chr15	75818500	75820500	2846	10656	0.322033898305085	3.89110956579344
NM_009233	chr8	12395518	12399555	-1.52972602870754	+	0	chr8	12503200	12505200	3167	29752	0.322033898305085	3.89110956579344
NM_177791	chr8	107906711	107937387	-0.963846283491408	-	0	chr8	107867200	107869200	3988	29274	0.322033898305085	3.89110956579344
NM_001163686	chr2	170557306	170705275	-0.825559199916552	+	0	chr2	170594300	170596300	4219	17789	0.322033898305085	3.89110956579344
NM_172990	chr4	154338241	154355046	1.62325008370386	+	1	chr4	154281100	154283100	4637	22382	0.322033898305085	3.89110956579344
NM_020048	chr17	47748544	47761367	1.7005502025067	+	1	chr17	47620400	47622400	4940	13594	0.322033898305085	3.89110956579344
NM_030715	chr17	46308941	46339574	1.82387002914616	-	1	chr17	46396400	46398400	5424	13529	0.322033898305085	3.89110956579344
NM_026796	chr1	191704370	191746167	1.91022375426286	-	1	chr1	191615200	191617200	5753	5398	0.322033898305085	3.89110956579344
NM_029602	chr17	37095536	37102568	1.96060873645814	+	1	chr17	37197100	37199100	5945	13422	0.322033898305085	3.89110956579344
NM_029602	chr17	37095536	37102568	1.96060873645814	+	1	chr17	37202200	37204200	5945	13423	0.322033898305085	3.89110956579344
NM_031375	chr7	87406100	87410264	1.98090215359016	+	1	chr7	87441850	87443850	6040	29107	0.322033898305085	3.89110956579344
NM_146078	chr17	47065239	47147442	2.00002624131183	-	1	chr17	47063700	47065700	6113	13568	0.322033898305085	3.89110956579344
NM_198001	chr2	32234620	32237435	2.002640137801	-	1	chr2	32226900	32228900	6128	18384	0.322033898305085	3.89110956579344
NM_016859	chr17	47736279	47748441	2.01725491932549	-	1	chr17	47620400	47622400	6173	13594	0.322033898305085	3.89110956579344
NM_053068	chr15	72920841	72924505	2.14177294141593	+	1	chr15	72968300	72970300	6649	10559	0.322033898305085	3.89110956579344
NM_029632	chr17	37085299	37088734	2.15716733661352	-	1	chr17	37190200	37192200	6699	13421	0.322033898305085	3.89110956579344
NM_029632	chr17	37085299	37088734	2.15716733661352	-	1	chr17	37202200	37204200	6699	13423	0.322033898305085	3.89110956579344
NM_010153	chr10	128006423	128026557	2.19245991098667	-	1	chr10	128092200	128094200	6827	342	0.322033898305085	3.89110956579344
NM_008943	chr12	85029512	85076149	2.23730709851344	+	1	chr12	85151100	85153100	6995	6985	0.322033898305085	3.89110956579344
NM_026732	chr17	45823320	45835444	2.23954731184933	+	1	chr17	45750500	45752500	7007	13489	0.322033898305085	3.89110956579344
NM_028109	chr2	152673699	152721057	2.24705124119125	+	1	chr2	152594900	152596900	7042	17093	0.322033898305085	3.89110956579344
NM_010952	chr9	65524354	65538107	2.38455210185804	+	1	chr9	65472600	65474600	7534	32539	0.322033898305085	3.89110956579344
NM_145393	chr4	131740830	131768171	2.46436374855667	-	1	chr4	131869600	131871600	7816	21389	0.322033898305085	3.89110956579344
NM_010155	chr7	26027579	26035777	2.66226451895308	-	1	chr7	25985800	25987800	8457	28336	0.322033898305085	3.89110956579344
NM_026737	chr15	81694945	81702322	2.76675926391622	-	1	chr15	81716750	81718750	8739	10921	0.322033898305085	3.89110956579344
NM_018748	chr9	118415435	118491637	2.82062860501851	+	1	chr9	118439100	118441100	8876	31507	0.322033898305085	3.89110956579344
NM_013720	chr2	119722963	119795317	2.95747989141687	+	1	chr2	119671500	119673500	9225	16695	0.322033898305085	3.89110956579344
NM_008397	chr2	71625139	71694815	3.09892945088196	+	1	chr2	71652900	71654900	9521	18846	0.322033898305085	3.89110956579344
NM_001168471	chr11	87793027	87811800	3.10343803696716	-	1	chr11	87660200	87662200	9534	5235	0.322033898305085	3.89110956579344
NM_177619	chr11	95135572	95171515	3.52408735468668	-	1	chr11	95054000	95056000	10191	5517	0.322033898305085	3.89110956579344
NM_011304	chr7	52677267	52689834	3.87492531706207	-	1	chr7	52680200	52682200	10541	28764	0.322033898305085	3.89110956579344
NM_025554	chr10	79498697	79502404	3.92597719133354	-	1	chr10	79572000	79574000	10585	1355	0.322033898305085	3.89110956579344
NM_011045	chr2	132075021	132078916	4.21707828593727	-	1	chr2	132035100	132037100	10760	16907	0.322033898305085	3.89110956579344
NM_011653	chr15	98780277	98783932	4.3373129628078	-	1	chr15	98863700	98865700	10812	11402	0.322033898305085	3.89110956579344
NM_001164573	chr5	114764949	114814585	-0.984987218715947	+	0	chr5	114811500	114813500	3965	23421	0.271186440677966	3.88621390558182
NM_001033248	chr12	112722821	112724034	-0.890640041801256	-	0	chr12	112597550	112599550	4108	6143	0.271186440677966	3.88621390558182
NM_133673	chr2	30808520	30814535	1.77814048375005	+	1	chr2	30814700	30816700	5249	18302	0.271186440677966	3.88621390558182
NM_138598	chr11	113522632	113545465	1.7786033051785	-	1	chr11	113553150	113555150	5250	2109	0.271186440677966	3.88621390558182
NM_021888	chr9	21216280	21224723	1.88308900951625	+	1	chr9	21178700	21180700	5647	31732	0.271186440677966	3.88621390558182
NM_001042487	chr2	156547014	156590099	1.90357063463634	+	1	chr2	156588300	156590300	5722	17241	0.271186440677966	3.88621390558182
NM_199306	chr4	132848380	132895230	2.23217443120296	-	1	chr4	132853900	132855900	6971	21455	0.271186440677966	3.88621390558182
NM_001033966	chr4	128670508	128685642	2.4946919505228	+	1	chr4	128664950	128666950	7928	21250	0.271186440677966	3.88621390558182
NM_007584	chr17	35818511	35841084	2.51533077332394	-	1	chr17	35892700	35894700	7990	13383	0.271186440677966	3.88621390558182
NM_001160257	chr1	154684125	154725298	2.60841401092686	-	1	chr1	154638200	154640200	8295	3733	0.271186440677966	3.88621390558182
NM_178069	chr16	30561454	30587675	2.65495879986096	-	1	chr16	30602950	30604950	8436	11895	0.271186440677966	3.88621390558182
NM_016871	chr7	20286661	20300778	2.77493596530813	-	1	chr7	20226550	20228550	8761	28263	0.271186440677966	3.88621390558182
NM_013767	chr15	79248281	79272487	2.97703863110674	-	1	chr15	79161400	79163400	9264	10813	0.271186440677966	3.88621390558182
NM_013767	chr15	79248281	79272487	2.97703863110674	-	1	chr15	79247400	79249400	9264	10825	0.271186440677966	3.88621390558182
NM_025998	chr4	130125704	130169623	3.21326008608257	+	1	chr4	130275100	130277100	9740	21338	0.271186440677966	3.88621390558182
NM_023172	chr15	58765364	58771044	3.89922951662917	+	1	chr15	58885900	58887900	10562	10461	0.271186440677966	3.88621390558182
NM_009672	chr9	62189149	62226609	4.4151156062958	+	1	chr9	62273000	62275000	10838	32417	0.271186440677966	3.88621390558182
NM_011434	chr16	90220986	90226569	4.98501658614526	+	1	chr16	90269450	90271450	10978	12416	0.271186440677966	3.88621390558182
NM_175362	chr5	141348952	141476550	-4.30867952332992	-	0	chr5	141518600	141520600	263	24342	0.508474576271186	3.87883032900906
NM_008475	chr15	101748965	101755166	-3.65467514827292	-	0	chr15	101864400	101866400	675	9911	0.508474576271186	3.87883032900906
NM_001160261	chr1	168931547	169021433	-3.14701108115682	+	0	chr1	168951150	168953150	1137	4365	0.508474576271186	3.87883032900906
NM_177923	chr17	36421225	36423366	-2.88471697635271	-	0	chr17	36333800	36335800	1448	13402	0.508474576271186	3.87883032900906
NM_024253	chr7	50692507	50693616	-2.68774328921418	+	0	chr7	50687900	50689900	1676	28701	0.508474576271186	3.87883032900906
NM_008700	chr17	26975609	26978510	-2.62295841534951	-	0	chr17	26971900	26973900	1745	12901	0.508474576271186	3.87883032900906
NM_027407	chr1	60045911	60099931	-2.24358060641764	-	0	chr1	60074200	60076200	2187	11480	0.508474576271186	3.87883032900906
NM_001164258	chr7	107007727	107066333	-1.91584079755457	+	0	chr7	107114150	107116150	2612	27282	0.508474576271186	3.87883032900906
NM_007413	chr11	62062485	62079954	-1.89726666230916	+	0	chr11	61980100	61982100	2639	4158	0.508474576271186	3.87883032900906
NM_175280	chr2	145760519	145789962	-1.73065684402638	+	0	chr2	145887200	145889200	2873	17003	0.508474576271186	3.87883032900906
NM_001081433	chr1	54702183	54983202	-1.24792120875425	-	0	chr1	55113700	55115700	3572	10347	0.508474576271186	3.87883032900906
NM_172463	chr1	95132473	95193025	-0.968642480964143	+	0	chr1	95275800	95277800	3983	16180	0.508474576271186	3.87883032900906
NM_007579	chr2	24461894	24618672	-0.927194967549898	-	0	chr2	24519100	24521100	4041	18053	0.508474576271186	3.87883032900906
NM_030070	chr12	73542852	73598226	-0.921489220633	+	0	chr12	73533300	73535300	4048	6742	0.508474576271186	3.87883032900906
NM_173369	chr8	91220926	91275844	-0.851899096523773	+	0	chr8	91278500	91280500	4167	30987	0.508474576271186	3.87883032900906
NM_181729	chr7	148819948	148841207	-0.821651231470443	-	0	chr7	148754600	148756600	4223	28046	0.508474576271186	3.87883032900906
NM_025430	chr6	71762991	71773778	1.60064133575055	-	1	chr6	71730150	71732150	4543	26771	0.508474576271186	3.87883032900906
NM_016757	chr6	83069037	83071455	1.61912484226363	-	1	chr6	83137550	83139550	4623	26887	0.508474576271186	3.87883032900906
NM_026337	chr9	70390584	70439879	1.68631932076999	+	1	chr9	70344200	70346200	4878	32637	0.508474576271186	3.87883032900906
NM_001045483	chr7	146027500	146037950	1.73891409379264	-	1	chr7	145912300	145914300	5086	27971	0.508474576271186	3.87883032900906
NM_001077707	chr10	10869227	10935071	1.87935359305443	+	1	chr10	10944800	10946800	5638	26	0.508474576271186	3.87883032900906
NM_026404	chr18	36838868	36843516	1.88870316260716	+	1	chr18	36697000	36699000	5659	14570	0.508474576271186	3.87883032900906
NM_008287	chr15	34413776	34425001	1.91428089061212	-	1	chr15	34496100	34498100	5769	10172	0.508474576271186	3.87883032900906
NM_145617	chr9	66198256	66356581	1.96985683891518	+	1	chr9	66123200	66125200	5992	32562	0.508474576271186	3.87883032900906
NM_203507	chr8	48618998	48638191	1.97858752315987	+	1	chr8	48471900	48473900	6028	30491	0.508474576271186	3.87883032900906
NM_203507	chr8	48618998	48638191	1.97858752315987	+	1	chr8	48566200	48568200	6028	30495	0.508474576271186	3.87883032900906
NM_013471	chr6	86686833	86743578	2.08390904749824	-	1	chr6	86775500	86777500	6440	26977	0.508474576271186	3.87883032900906
NM_026913	chr1	37935734	37947256	2.20233593649939	-	1	chr1	37956400	37958400	6871	8333	0.508474576271186	3.87883032900906
NM_177128	chr16	36828485	36872799	2.21458413562213	+	1	chr16	36820800	36822800	6914	12122	0.508474576271186	3.87883032900906
NM_026744	chr6	83059101	83059926	2.21799732215149	+	1	chr6	82998700	83000700	6927	26884	0.508474576271186	3.87883032900906
NM_001081011	chr1	133181827	133423938	2.37995345856972	-	1	chr1	133442500	133444500	7516	2995	0.508474576271186	3.87883032900906
NM_021280	chr2	160557045	160601496	2.38245855557721	+	1	chr2	160415100	160417100	7526	17371	0.508474576271186	3.87883032900906
NM_028121	chr9	59139378	59164007	2.39297409272173	+	1	chr9	59234800	59236800	7572	32329	0.508474576271186	3.87883032900906
NM_026168	chr6	148127839	148160896	2.4428686384411	-	1	chr6	148238950	148240950	7743	26175	0.508474576271186	3.87883032900906
NM_011015	chr4	108252058	108287436	2.48641384672917	+	1	chr4	108103100	108105100	7898	20789	0.508474576271186	3.87883032900906
NM_025605	chr7	109054350	109060415	2.52166439643044	+	1	chr7	108980500	108982500	8011	27327	0.508474576271186	3.87883032900906
NM_028177	chr7	129231557	129245362	2.55621129151825	-	1	chr7	129311100	129313100	8109	27644	0.508474576271186	3.87883032900906
NM_133806	chr1	172072133	172105077	2.62712933017839	-	1	chr1	172076900	172078900	8352	4485	0.508474576271186	3.87883032900906
NM_023142	chr5	145875124	145889055	2.69227983330982	+	1	chr5	145870100	145872100	8533	24479	0.508474576271186	3.87883032900906
NM_028273	chr5	110688153	110698918	2.75570321102025	-	1	chr5	110655450	110657450	8716	23250	0.508474576271186	3.87883032900906
NM_019879	chr6	73198498	73226899	2.91365416251838	+	1	chr6	73081900	73083900	9116	26839	0.508474576271186	3.87883032900906
NM_010191	chr14	63763987	63796630	3.00406743934391	-	1	chr14	63800600	63802600	9325	9435	0.508474576271186	3.87883032900906
NM_007856	chr7	151009071	151034315	3.00451360456133	+	1	chr7	150908900	150910900	9328	28103	0.508474576271186	3.87883032900906
NM_027098	chr1	37947397	37955178	3.06383007792119	+	1	chr1	37956400	37958400	9458	8333	0.508474576271186	3.87883032900906
NM_173742	chr11	70051627	70053348	3.20775016358474	-	1	chr11	70169000	70171000	9731	4448	0.508474576271186	3.87883032900906
NM_007585	chr9	69301489	69339592	3.42999213804968	+	1	chr9	69237900	69239900	10074	32599	0.508474576271186	3.87883032900906
NM_138595	chr19	30172936	30249908	3.45463703763346	-	1	chr19	30237700	30239700	10106	15671	0.508474576271186	3.87883032900906
NM_009263	chr5	104864136	104870069	4.56221571101343	+	1	chr5	104876000	104878000	10910	23179	0.508474576271186	3.87883032900906
NM_019701	chr4	140960271	140971903	-1.79900767411407	-	0	chr4	140996100	140998100	2783	21979	0.254237288135593	3.85358061069259
NM_029557	chr11	115676052	115684416	1.61914068789549	+	1	chr11	115710300	115712300	4624	2217	0.254237288135593	3.85358061069259
NM_001160251	chr1	138521477	138526968	2.03966327312142	+	1	chr1	138508600	138510600	6262	3377	0.254237288135593	3.85358061069259
NM_009682	chr7	87020210	87065526	2.1804750844781	-	1	chr7	86963400	86965400	6791	29066	0.254237288135593	3.85358061069259
NM_010139	chr4	140857154	140885293	2.28060223071189	+	1	chr4	140758850	140760850	7157	21958	0.254237288135593	3.85358061069259
NM_010139	chr4	140857154	140885293	2.28060223071189	+	1	chr4	141005400	141007400	7157	21980	0.254237288135593	3.85358061069259
