gname	gchrom	gstart	gend	log.FPRM	strand	status	echrom	estart	end	gid	eid	prob	log.p.value.correct
NM_011337	chr11	83461344	83462880	-2.6590457741744	-	0	chr11	83599800	83601800	1711	5015	0.830508474576271	9.39975561868993
NM_007441	chr3	107397948	107408687	-2.42048838588104	+	0	chr3	107543600	107545600	1957	19332	0.830508474576271	9.39975561868993
NM_021443	chr11	81928686	81930299	-2.21945791642016	+	0	chr11	81988350	81990350	2219	4937	0.830508474576271	9.39975561868993
NM_145570	chr6	81991621	82043093	-1.85517861709771	+	0	chr6	82068000	82070000	2705	26856	0.830508474576271	9.39975561868993
NM_010889	chr2	51992166	52194318	-1.61559683974968	-	0	chr2	52275500	52277500	3052	18620	0.830508474576271	9.39975561868993
NM_173404	chr5	99283457	99309979	-1.34187946879397	+	0	chr5	99387200	99389200	3435	25463	0.830508474576271	9.39975561868993
NM_021400	chr1	152296541	152313295	-0.749914376817825	-	0	chr1	152322700	152324700	4351	3642	0.830508474576271	9.39975561868993
NM_016746	chr4	21654849	21677693	1.58859214125247	+	1	chr4	21681300	21683300	4475	22443	0.830508474576271	9.39975561868993
NM_007554	chr14	47003195	47010274	1.59569592231759	-	1	chr14	47030100	47032100	4512	9185	0.830508474576271	9.39975561868993
NM_013835	chr1	145597920	145624181	1.74311879388461	-	1	chr1	145580100	145582100	5106	3492	0.830508474576271	9.39975561868993
NM_145151	chr7	97591290	97596229	1.96397036287186	+	1	chr7	97489600	97491600	5962	29240	0.830508474576271	9.39975561868993
NM_183028	chr1	7079000	7163709	2.28656647728708	+	1	chr1	7042000	7044000	7181	12639	0.830508474576271	9.39975561868993
NM_021312	chr1	60133711	60154722	2.30852740244967	-	1	chr1	60025400	60027400	7271	11479	0.830508474576271	9.39975561868993
NM_029936	chr9	52906558	53056217	2.62046411354355	-	1	chr9	53071500	53073500	8327	32138	0.830508474576271	9.39975561868993
NM_009282	chr9	100544041	100858963	2.62503084538212	+	1	chr9	100504700	100506700	8343	31127	0.830508474576271	9.39975561868993
NM_008705	chr11	93811128	93817321	2.65038577690767	-	1	chr11	93834050	93836050	8420	5454	0.830508474576271	9.39975561868993
NM_001168225	chrX	133267489	133275694	2.78068089213712	-	1	chrX	133323000	133325000	8773	32978	0.830508474576271	9.39975561868993
NM_178654	chr3	142453865	142544968	2.85844526599946	-	1	chr3	142406600	142408600	8976	19687	0.830508474576271	9.39975561868993
NM_001159866	chr1	145624407	145654596	2.94238423805207	+	1	chr1	145580100	145582100	9193	3492	0.830508474576271	9.39975561868993
NM_016784	chr3	82859459	82876213	3.00910742607382	+	1	chr3	82718750	82720750	9338	20281	0.830508474576271	9.39975561868993
NM_001168230	chrX	133267489	133278225	3.99461998662734	-	1	chrX	133323000	133325000	10629	32978	0.830508474576271	9.39975561868993
NM_001168230	chrX	133267489	133278225	3.99461998662734	-	1	chrX	133361400	133363400	10629	32979	0.830508474576271	9.39975561868993
NM_001077529	chr11	93811130	93817002	4.1618645718025	-	1	chr11	93834050	93836050	10731	5454	0.830508474576271	9.39975561868993
NM_175279	chr7	120097475	120100972	-1.25630172250603	+	0	chr7	120182000	120184000	3563	27498	0.372881355932203	9.39709311206172
NM_021890	chr19	10116037	10134161	-0.966106171458845	+	0	chr19	10245150	10247150	3985	15364	0.372881355932203	9.39709311206172
NM_001166456	chr15	96401849	96472774	1.58276123288395	-	1	chr15	96354200	96356200	4457	11293	0.372881355932203	9.39709311206172
NM_029035	chr4	149270392	149329115	1.74135350034901	-	1	chr4	149214450	149216450	5096	22190	0.372881355932203	9.39709311206172
NM_133788	chr4	151671459	151681231	1.92300846750442	+	1	chr4	151569300	151571300	5803	22291	0.372881355932203	9.39709311206172
NM_199143	chr6	54766909	54839730	2.68780667662515	+	1	chr6	54622100	54624100	8517	26620	0.372881355932203	9.39709311206172
NM_026883	chr5	122814592	122821972	2.77451187180163	-	1	chr5	122879850	122881850	8759	23756	0.372881355932203	9.39709311206172
NM_019780	chr5	122804421	122813296	3.24644040696419	+	1	chr5	122718100	122720100	9800	23741	0.372881355932203	9.39709311206172
NM_029083	chr10	59412422	59414518	3.9086152054681	-	1	chr10	59512300	59514300	10570	845	0.372881355932203	9.39709311206172
NM_021895	chr7	29678272	29747299	4.11584835609264	-	1	chr7	29888600	29890600	10701	28458	0.372881355932203	9.39709311206172
NM_173867	chr4	140257456	140277390	4.12224341145187	+	1	chr4	140266800	140268800	10704	21929	0.372881355932203	9.39709311206172
NM_173867	chr4	140257456	140277390	4.12224341145187	+	1	chr4	140318200	140320200	10704	21932	0.372881355932203	9.39709311206172
NM_016738	chr8	125626249	125629140	4.50729602198376	+	1	chr8	125672400	125674400	10884	29803	0.372881355932203	9.39709311206172
NM_177580	chr15	79088624	79115939	-1.67737419944593	-	0	chr15	79031700	79033700	2957	10806	0.355932203389831	9.38621630756749
NM_146099	chr19	46673640	46731874	1.92198477777433	+	1	chr19	46611900	46613900	5796	16079	0.355932203389831	9.38621630756749
NM_144885	chr2	30828355	30837406	2.14847891217669	-	1	chr2	30942600	30944600	6670	18309	0.355932203389831	9.38621630756749
NM_144885	chr2	30828355	30837406	2.14847891217669	-	1	chr2	30963500	30965500	6670	18311	0.355932203389831	9.38621630756749
NM_030262	chr10	76722044	76732331	2.1632471607139	+	1	chr10	76597800	76599800	6728	1258	0.355932203389831	9.38621630756749
NM_054051	chr11	97576470	97606018	2.26630796324514	-	1	chr11	97648800	97650800	7097	5701	0.355932203389831	9.38621630756749
NM_183186	chr12	100433303	100688284	2.36175925163247	-	1	chr12	100626300	100628300	7453	5819	0.355932203389831	9.38621630756749
NM_145067	chr6	136645804	136730263	-4.24646829768973	-	0	chr6	136689300	136691300	288	26011	0.440677966101695	9.32432589871476
NM_181422	chr19	44222126	44266932	-3.40188561844277	-	0	chr19	44324500	44326500	888	15988	0.440677966101695	9.32432589871476
NM_001033333	chr10	116213600	116333935	-2.9320628799984	-	0	chr10	116359300	116361300	1393	125	0.440677966101695	9.32432589871476
NM_001033227	chr11	61486283	61534301	-2.66755145882233	-	0	chr11	61398400	61400400	1697	4139	0.440677966101695	9.32432589871476
NM_001033227	chr11	61486283	61534301	-2.66755145882233	-	0	chr11	61412300	61414300	1697	4140	0.440677966101695	9.32432589871476
NM_178642	chr7	151774555	151924383	-2.57914260677631	-	0	chr7	152013750	152015750	1785	28132	0.440677966101695	9.32432589871476
NM_028904	chr13	58503957	58512510	-1.7462948284872	+	0	chr13	58580500	58582500	2858	8064	0.440677966101695	9.32432589871476
NM_008353	chr8	73332347	73345322	-1.11656345098385	+	0	chr8	73409100	73411100	3753	30689	0.440677966101695	9.32432589871476
NM_001170479	chr6	134589529	134661201	-0.883138877818187	+	0	chr6	134731000	134733000	4124	25963	0.440677966101695	9.32432589871476
NM_001172074	chr1	122017763	122084759	-0.852705790249044	+	0	chr1	122141800	122143800	4164	2746	0.440677966101695	9.32432589871476
NM_019742	chr9	107465585	107468439	1.6320581352049	+	1	chr9	107374300	107376300	4671	31281	0.440677966101695	9.32432589871476
NM_176840	chr16	33185156	33243397	1.69028952362618	+	1	chr16	33245550	33247550	4887	12005	0.440677966101695	9.32432589871476
NM_022324	chr16	17130230	17132476	1.69402351628031	-	1	chr16	17218700	17220700	4907	11623	0.440677966101695	9.32432589871476
NM_026995	chr8	11497601	11513284	1.73136169667938	+	1	chr8	11542500	11544500	5058	29496	0.440677966101695	9.32432589871476
NM_018759	chr5	106305586	106344831	1.76060242380937	+	1	chr5	106208500	106210500	5176	23196	0.440677966101695	9.32432589871476
NM_028053	chr4	53838933	53873461	1.80152826545299	+	1	chr4	53861700	53863700	5336	22752	0.440677966101695	9.32432589871476
NM_213660	chr11	100748123	100800825	1.84401505046906	-	1	chr11	100861100	100863100	5514	1777	0.440677966101695	9.32432589871476
NM_213660	chr11	100748123	100800825	1.84401505046906	-	1	chr11	100883800	100885800	5514	1778	0.440677966101695	9.32432589871476
NM_018879	chr9	107444539	107448037	1.98566231436947	+	1	chr9	107374300	107376300	6061	31281	0.440677966101695	9.32432589871476
NM_026792	chr8	18846278	18884413	2.07436367108925	+	1	chr8	18914800	18916800	6404	30069	0.440677966101695	9.32432589871476
NM_172302	chr19	10599733	10622224	2.11439474850567	+	1	chr19	10534400	10536400	6550	15392	0.440677966101695	9.32432589871476
NM_210071	chr4	132194960	132280678	2.15552256608517	+	1	chr4	132280500	132282500	6694	21410	0.440677966101695	9.32432589871476
NM_133345	chr6	124989865	124999282	2.19490633673618	+	1	chr6	124888000	124890000	6839	25809	0.440677966101695	9.32432589871476
NM_028455	chr15	84550508	84602636	2.22584982636893	+	1	chr15	84451500	84453500	6941	11066	0.440677966101695	9.32432589871476
NM_172294	chr1	12708625	12850453	2.25682069656894	+	1	chr1	12625900	12627900	7068	2808	0.440677966101695	9.32432589871476
NM_027664	chr6	122403626	122436323	2.28025154561993	-	1	chr6	122299400	122301400	7155	25755	0.440677966101695	9.32432589871476
NM_130867	chr3	86882513	86978669	2.38637461872373	-	1	chr3	86965300	86967300	7543	20368	0.440677966101695	9.32432589871476
NM_026849	chr6	113187836	113231386	2.44167724589291	+	1	chr6	113100300	113102300	7739	25561	0.440677966101695	9.32432589871476
NM_145573	chr6	146991291	147019424	2.57377186291663	+	1	chr6	147002200	147004200	8169	26165	0.440677966101695	9.32432589871476
NM_026410	chr19	6085096	6091773	2.64638044999504	+	1	chr19	5944000	5946000	8406	16353	0.440677966101695	9.32432589871476
NM_133791	chr8	48912963	49075905	2.68274606823809	-	1	chr8	48957400	48959400	8508	30506	0.440677966101695	9.32432589871476
NM_145480	chr16	23114020	23127803	2.68394191775825	-	1	chr16	23024800	23026800	8510	11793	0.440677966101695	9.32432589871476
NM_001159593	chr2	129024508	129030840	2.68904405652944	+	1	chr2	128989650	128991650	8525	16823	0.440677966101695	9.32432589871476
NM_026820	chr7	148153327	148155726	2.76874384014474	+	1	chr7	148216150	148218150	8744	28028	0.440677966101695	9.32432589871476
NM_008188	chr6	112996320	113018267	2.82363823691547	+	1	chr6	113100300	113102300	8885	25561	0.440677966101695	9.32432589871476
NM_001033268	chr13	48974585	49063197	3.22963770751223	-	1	chr13	49093100	49095100	9766	7814	0.440677966101695	9.32432589871476
NM_001081171	chr2	179911077	179960564	3.24169351014865	-	1	chr2	180012800	180014800	9789	17980	0.440677966101695	9.32432589871476
NM_153798	chr5	77739508	77778352	3.35979188360348	+	1	chr5	77800700	77802700	9972	25346	0.440677966101695	9.32432589871476
NM_001164600	chr15	75900613	75911300	3.41609256227883	-	1	chr15	75962800	75964800	10056	10659	0.440677966101695	9.32432589871476
NM_027395	chr15	25293032	25343519	3.43861518850485	-	1	chr15	25485200	25487200	10087	10065	0.440677966101695	9.32432589871476
NM_021436	chr4	48598064	48676003	3.52385149728497	+	1	chr4	48700300	48702300	10189	22723	0.440677966101695	9.32432589871476
NM_016754	chr7	134355121	134357801	3.69436935698256	+	1	chr7	134252300	134254300	10383	27732	0.440677966101695	9.32432589871476
NM_133948	chr4	83101584	83132294	3.90683155312872	-	1	chr4	83076400	83078400	10567	22985	0.440677966101695	9.32432589871476
NM_007990	chr19	6057892	6059518	4.08836170054424	+	1	chr19	6157100	6159100	10688	16375	0.440677966101695	9.32432589871476
NM_001144993	chr1	87942437	87952030	-4.09509884662307	+	0	chr1	87902550	87904550	359	15144	0.525423728813559	9.32424129392173
NM_172708	chr5	35399732	35430480	-3.11108700991702	+	0	chr5	35331150	35333150	1182	24902	0.525423728813559	9.32424129392173
NM_001003668	chr15	101261920	101269235	-3.0922211477457	-	0	chr15	101146900	101148900	1210	9897	0.525423728813559	9.32424129392173
NM_001081192	chr9	58671318	58708762	-2.84294766924029	+	0	chr9	58683900	58685900	1493	32320	0.525423728813559	9.32424129392173
NM_008469	chr11	99993072	99997263	-1.82860189275548	-	0	chr11	100143600	100145600	2737	1739	0.525423728813559	9.32424129392173
NM_016872	chr6	72318042	72330462	-1.78489309681078	-	0	chr6	72417300	72419300	2800	26781	0.525423728813559	9.32424129392173
NM_007504	chr7	133589373	133606587	-1.69230878225736	-	0	chr7	133472700	133474700	2941	27698	0.525423728813559	9.32424129392173
NM_025492	chr11	83251195	83254734	-1.43697731548702	+	0	chr11	83215300	83217300	3294	5006	0.525423728813559	9.32424129392173
NM_011255	chr19	38191109	38199301	-1.0304369512711	-	0	chr19	38089800	38091800	3889	15801	0.525423728813559	9.32424129392173
NM_177707	chr10	126938772	126945871	-0.992076264191578	+	0	chr10	126996200	126998200	3957	296	0.525423728813559	9.32424129392173
NM_026696	chr6	72297310	72303152	1.61773539293387	+	1	chr6	72417300	72419300	4617	26781	0.525423728813559	9.32424129392173
NM_011365	chr12	4599813	4720758	1.7210401082154	+	1	chr12	4512550	4514550	5021	6543	0.525423728813559	9.32424129392173
NM_007692	chr15	89256797	89260330	1.77535565940238	-	1	chr15	89111900	89113900	5237	11182	0.525423728813559	9.32424129392173
NM_027201	chr7	147222289	147226504	1.83419935425735	+	1	chr7	147262250	147264250	5460	28014	0.525423728813559	9.32424129392173
NM_029657	chr16	4886251	4938296	2.01608632016704	+	1	chr16	4865600	4867600	6168	12257	0.525423728813559	9.32424129392173
NM_145513	chr1	167142416	167167089	2.05283187396295	-	1	chr1	167048750	167050750	6317	4295	0.525423728813559	9.32424129392173
NM_173432	chr8	108424373	108455702	2.10367673259569	+	1	chr8	108474500	108476500	6512	29297	0.525423728813559	9.32424129392173
NM_030597	chr17	35119074	35122838	2.15808981604453	+	1	chr17	35038300	35040300	6704	13350	0.525423728813559	9.32424129392173
NM_198710	chr12	33639050	33664367	2.20580433241567	+	1	chr12	33719600	33721600	6887	6464	0.525423728813559	9.32424129392173
NM_011251	chr9	107675890	107775150	2.28669247165205	-	1	chr9	107872500	107874500	7182	31300	0.525423728813559	9.32424129392173
NM_172769	chr9	42062259	42072383	2.34559668858729	-	1	chr9	41992100	41994100	7402	31936	0.525423728813559	9.32424129392173
NM_024190	chr18	67365012	67367541	2.37994420303838	+	1	chr18	67469700	67471700	7515	14960	0.525423728813559	9.32424129392173
NM_001007567	chr8	108724339	108734833	2.3832798956997	-	1	chr8	108775900	108777900	7529	29306	0.525423728813559	9.32424129392173
NM_134125	chr17	57388873	57402846	2.53098679596723	+	1	chr17	57305100	57307100	8033	13755	0.525423728813559	9.32424129392173
NM_054046	chr8	125966885	125987799	2.58093626770435	+	1	chr8	125944600	125946600	8196	29814	0.525423728813559	9.32424129392173
NM_019570	chr1	38109630	38186507	2.64004255840366	-	1	chr1	38115050	38117050	8395	8344	0.525423728813559	9.32424129392173
NM_013842	chr11	5420969	5425875	2.68076122086454	+	1	chr11	5399800	5401800	8501	3715	0.525423728813559	9.32424129392173
NM_023126	chr8	74685098	74705265	2.73938089539862	+	1	chr8	74788400	74790400	8672	30712	0.525423728813559	9.32424129392173
NM_001081203	chr5	124818710	124875923	2.92716431178012	-	1	chr5	124882300	124884300	9158	23831	0.525423728813559	9.32424129392173
NM_011992	chr9	55889651	55906890	3.08462646027776	+	1	chr9	56012900	56014900	9498	32195	0.525423728813559	9.32424129392173
NM_007661	chr4	154998977	155024041	3.15485770163348	+	1	chr4	154930200	154932200	9634	22428	0.525423728813559	9.32424129392173
NM_134076	chr14	54878971	54888840	3.18588144779208	+	1	chr14	54859400	54861400	9686	9266	0.525423728813559	9.32424129392173
NM_010514	chr7	149836672	149844709	3.37433992749227	-	1	chr7	149780300	149782300	9995	28073	0.525423728813559	9.32424129392173
NM_010066	chr9	20711652	20757317	3.40125737986223	-	1	chr9	20712800	20714800	10030	31711	0.525423728813559	9.32424129392173
NM_001110101	chr17	35118804	35122838	3.46682593350035	+	1	chr17	35038300	35040300	10124	13350	0.525423728813559	9.32424129392173
NM_025567	chr15	76173952	76176364	3.79381362890141	+	1	chr15	76262200	76264200	10468	10673	0.525423728813559	9.32424129392173
NM_025463	chr19	8963392	8965230	3.89577369760825	+	1	chr19	9052600	9054600	10559	16456	0.525423728813559	9.32424129392173
NM_001166595	chr11	69730213	69734777	4.88360463063308	-	1	chr11	69641500	69643500	10963	4431	0.525423728813559	9.32424129392173
NM_011631	chr10	86153585	86168189	5.38037189530558	-	1	chr10	86232650	86234650	11006	1539	0.525423728813559	9.32424129392173
NM_013512	chr18	33955980	34166860	1.81550366473342	-	1	chr18	34039700	34041700	5394	14426	0.322033898305085	9.31635030774777
NM_001085500	chr11	97547265	97549939	2.38434939479669	+	1	chr11	97578900	97580900	7533	5698	0.322033898305085	9.31635030774777
NM_054043	chr11	88152883	88579543	2.86997628823701	-	1	chr11	88700500	88702500	9005	5310	0.322033898305085	9.31635030774777
NM_134156	chr12	81268529	81361358	3.68183218030999	-	1	chr12	81217600	81219600	10373	6898	0.338983050847458	9.18523976500811
NM_001145660	chr1	39722147	39777834	-3.58691509888598	-	0	chr1	39671000	39673000	730	8476	0.406779661016949	9.18089629120745
NM_013805	chr16	18776939	18778353	-1.85489737169006	+	0	chr16	18727600	18729600	2706	11671	0.406779661016949	9.18089629120745
NM_008119	chr11	95885858	95892142	-1.76929568008377	+	0	chr11	96004900	96006900	2822	5591	0.406779661016949	9.18089629120745
NM_001136059	chr9	57545419	57551629	-1.2549573744439	+	0	chr9	57674800	57676800	3564	32266	0.406779661016949	9.18089629120745
NM_008158	chr6	99642672	99643812	-1.23403690087382	+	0	chr6	99565100	99567100	3593	27171	0.406779661016949	9.18089629120745
NM_028227	chr5	122110594	122137256	1.650161342097	+	1	chr5	121987700	121989700	4737	23694	0.406779661016949	9.18089629120745
NM_010415	chr18	36664580	36675459	1.66076010640405	-	1	chr18	36668700	36670700	4780	14568	0.406779661016949	9.18089629120745
NM_133710	chr9	118835653	118953237	1.66911526220059	+	1	chr9	118738600	118740600	4816	31517	0.406779661016949	9.18089629120745
NM_022313	chr11	77886877	77893885	1.75218322621486	-	1	chr11	77865700	77867700	5139	4778	0.406779661016949	9.18089629120745
NM_183426	chr10	79519758	79565447	1.76492427127344	-	1	chr10	79572000	79574000	5194	1355	0.406779661016949	9.18089629120745
NM_183426	chr10	79519758	79565447	1.76492427127344	-	1	chr10	79593000	79595000	5194	1356	0.406779661016949	9.18089629120745
NM_177725	chr2	30093288	30119310	1.79553898452006	+	1	chr2	30105800	30107800	5313	18241	0.406779661016949	9.18089629120745
NM_178694	chr2	29952802	29979974	1.83843151875975	-	1	chr2	30097800	30099800	5485	18240	0.406779661016949	9.18089629120745
NM_027144	chr9	42771924	42913801	1.91584703395513	-	1	chr9	42998700	43000700	5775	31964	0.406779661016949	9.18089629120745
NM_001164153	chr10	79871909	79896398	2.10477419330396	-	1	chr10	79749300	79751300	6516	1367	0.406779661016949	9.18089629120745
NM_008847	chr3	94863519	94910780	2.13425282817018	-	1	chr3	94857600	94859600	6620	20549	0.406779661016949	9.18089629120745
NM_027423	chr10	84085181	84189923	2.23969002065439	+	1	chr10	84170100	84172100	7008	1497	0.406779661016949	9.18089629120745
NM_130796	chr13	114382387	114408772	2.30976922520745	-	1	chr13	114383700	114385700	7279	7312	0.406779661016949	9.18089629120745
NM_178029	chr7	134920902	134943633	2.4510568209126	+	1	chr7	134818500	134820500	7767	27749	0.406779661016949	9.18089629120745
NM_009616	chr11	45869488	45960844	2.57888260657919	+	1	chr11	45832800	45834800	8186	3506	0.406779661016949	9.18089629120745
NM_019640	chr5	111759782	111817379	3.06036766499948	+	1	chr5	111849500	111851500	9450	23283	0.406779661016949	9.18089629120745
NM_001110791	chr19	6363689	6378038	3.26455257596456	+	1	chr19	6345800	6347800	9838	16385	0.406779661016949	9.18089629120745
NM_026506	chr6	86321533	86328896	3.27642749470621	+	1	chr6	86468950	86470950	9853	26968	0.406779661016949	9.18089629120745
NM_010344	chr8	34763709	34808634	3.39234834416278	+	1	chr8	34705850	34707850	10018	30243	0.406779661016949	9.18089629120745
NM_001083928	chr9	61220172	61266304	2.34934462539705	+	1	chr9	61232300	61234300	7411	32373	0.305084745762712	9.17693427087443
NM_177036	chr7	20461090	20473314	-4.10700436036889	-	0	chr7	20425600	20427600	355	28279	0.389830508474576	9.16330797025342
NM_177036	chr7	20461090	20473314	-4.10700436036889	-	0	chr7	20461550	20463550	355	28282	0.389830508474576	9.16330797025342
NM_001034902	chr6	85061409	85076088	-3.73698205470939	-	0	chr6	85185500	85187500	617	26934	0.389830508474576	9.16330797025342
NM_145829	chr11	102006900	102010385	-3.35472132153875	+	0	chr11	102081500	102083500	923	1844	0.389830508474576	9.16330797025342
NM_153793	chr18	38115212	38118832	-1.9179283177344	+	0	chr18	38255150	38257150	2608	14596	0.389830508474576	9.16330797025342
NM_172580	chr12	85441603	85450733	-1.46462786365043	+	0	chr12	85519500	85521500	3254	6997	0.389830508474576	9.16330797025342
NM_001164358	chr2	32270007	32286671	-1.15615771856558	-	0	chr2	32393600	32395600	3701	18393	0.389830508474576	9.16330797025342
NM_001082531	chr4	138387790	138391104	-0.848115861525596	+	0	chr4	138336800	138338800	4171	21819	0.389830508474576	9.16330797025342
NM_010598	chr4	151764852	151851588	-0.788768608797039	-	0	chr4	151920900	151922900	4284	22317	0.389830508474576	9.16330797025342
NM_001017426	chr11	69212019	69227177	1.83158576820799	-	1	chr11	69282500	69284500	5447	4401	0.389830508474576	9.16330797025342
NM_173182	chr3	27315083	27609361	2.01627541171588	-	1	chr3	27675800	27677800	6170	19878	0.389830508474576	9.16330797025342
NM_025945	chr14	70838556	70843278	2.06400932521021	-	1	chr14	70725100	70727100	6362	9594	0.389830508474576	9.16330797025342
NM_001128607	chr4	131479340	131631228	2.0830649691306	-	1	chr4	131566900	131568900	6433	21370	0.389830508474576	9.16330797025342
NM_001161329	chr11	107027976	107050695	2.10218958188743	-	1	chr11	106969650	106971650	6506	1992	0.389830508474576	9.16330797025342
NM_175438	chr4	139178808	139205605	2.12948924814474	+	1	chr4	139301600	139303600	6606	21868	0.389830508474576	9.16330797025342
NM_029556	chr14	122580915	122801454	2.22364685849873	+	1	chr14	122698600	122700600	6937	8755	0.389830508474576	9.16330797025342
NM_007880	chr10	79389816	79417757	2.22991547053465	+	1	chr10	79263300	79265300	6961	1335	0.389830508474576	9.16330797025342
NM_007880	chr10	79389816	79417757	2.22991547053465	+	1	chr10	79321800	79323800	6961	1341	0.389830508474576	9.16330797025342
NM_009606	chr8	126415666	126418636	2.27401585097624	-	1	chr8	126532000	126534000	7120	29849	0.389830508474576	9.16330797025342
NM_145564	chr5	118426778	118460200	2.48884886902062	+	1	chr5	118348100	118350100	7905	23577	0.389830508474576	9.16330797025342
NM_011107	chr5	115916274	115924726	2.51971862024004	+	1	chr5	115919100	115921100	8004	23497	0.389830508474576	9.16330797025342
NM_026718	chr5	115225148	115255829	2.5446995532736	+	1	chr5	115285900	115287900	8070	23459	0.389830508474576	9.16330797025342
NM_029759	chr4	134081477	134088667	2.58470673486518	-	1	chr4	134208000	134210000	8209	21540	0.389830508474576	9.16330797025342
NM_024199	chr2	172196502	172206586	2.76406499829889	+	1	chr2	172322700	172324700	8735	17821	0.389830508474576	9.16330797025342
NM_008465	chr16	35983448	36036248	3.16061939666635	+	1	chr16	35950400	35952400	9642	12099	0.389830508474576	9.16330797025342
NM_001081363	chr1	191464492	191511965	3.60635345729529	-	1	chr1	191401200	191403200	10292	5383	0.389830508474576	9.16330797025342
NM_009242	chr11	55208002	55233582	4.45397513398647	-	1	chr11	55256000	55258000	10858	3830	0.389830508474576	9.16330797025342
NM_009818	chr18	35278565	35414429	4.76271225141782	+	1	chr18	35225300	35227300	10942	14502	0.389830508474576	9.16330797025342
NM_001161823	chr4	117809610	117852648	2.31842891415533	-	1	chr4	117909400	117911400	7308	20992	0.322033898305085	9.07848234723394
NM_173011	chr7	87239735	87260236	3.745311771076	-	1	chr7	87254400	87256400	10428	29097	0.322033898305085	9.07848234723394
NM_001033248	chr12	112722821	112724034	-0.890640041801256	-	0	chr12	112750450	112752450	4108	6153	0.355932203389831	9.04113777209449
NM_011201	chr2	167757826	167804885	1.69050532568673	+	1	chr2	167606300	167608300	4889	17643	0.355932203389831	9.04113777209449
NM_001042487	chr2	156547014	156590099	1.90357063463634	+	1	chr2	156514600	156516600	5722	17233	0.355932203389831	9.04113777209449
NM_013642	chr17	26642536	26645417	2.58191236106307	-	1	chr17	26727400	26729400	8202	12893	0.355932203389831	9.04113777209449
NM_172517	chr1	134373943	134402242	2.63351341907396	+	1	chr1	134222100	134224100	8375	3063	0.355932203389831	9.04113777209449
NM_016871	chr7	20286661	20300778	2.77493596530813	-	1	chr7	20366100	20368100	8761	28276	0.355932203389831	9.04113777209449
NM_013565	chr11	94905795	94938028	2.93960626777386	-	1	chr11	94861100	94863100	9189	5498	0.355932203389831	9.04113777209449
NM_013767	chr15	79248281	79272487	2.97703863110674	-	1	chr15	79161400	79163400	9264	10813	0.355932203389831	9.04113777209449
NM_025998	chr4	130125704	130169623	3.21326008608257	+	1	chr4	130270250	130272250	9740	21337	0.355932203389831	9.04113777209449
NM_016895	chr4	128670557	128688773	3.82575680527074	+	1	chr4	128556800	128558800	10498	21240	0.355932203389831	9.04113777209449
NM_020600	chr18	60934249	60938199	5.29378209774628	+	1	chr18	60982400	60984400	11003	14829	0.355932203389831	9.04113777209449
NM_133849	chr2	179834177	179838927	-3.09033530344776	-	0	chr2	179950400	179952400	1214	17977	0.423728813559322	9.0007285419762
NM_011604	chr5	65344333	65351273	-2.14574375053397	-	0	chr5	65449600	65451600	2297	25144	0.423728813559322	9.0007285419762
NM_021452	chr10	115854923	115910579	-1.30328130008628	-	0	chr10	115949650	115951650	3489	109	0.423728813559322	9.0007285419762
NM_183288	chr11	103221050	103224698	-0.851746742001537	-	0	chr11	103311450	103313450	4168	1903	0.423728813559322	9.0007285419762
NM_001110506	chr6	115760746	115788430	-0.83551982786148	-	0	chr6	115673200	115675200	4198	25621	0.423728813559322	9.0007285419762
NM_145134	chr9	96843900	96918774	-0.807292839499044	-	0	chr9	96889000	96891000	4251	32876	0.423728813559322	9.0007285419762
NM_010564	chr1	75503651	75506929	-0.790349950183072	+	0	chr1	75441700	75443700	4282	13687	0.423728813559322	9.0007285419762
NM_207000	chr10	61201394	61246612	1.74056441562876	-	1	chr10	61390100	61392100	5091	980	0.423728813559322	9.0007285419762
NM_026637	chr6	54935088	54942861	1.75210519543427	-	1	chr6	55005300	55007300	5138	26645	0.423728813559322	9.0007285419762
NM_001033136	chr2	118962736	118982691	1.86783894906367	-	1	chr2	119129300	119131300	5602	16676	0.423728813559322	9.0007285419762
NM_198031	chr8	12614276	12672100	1.91333825486511	-	1	chr8	12644500	12646500	5764	29842	0.423728813559322	9.0007285419762
NM_025716	chr10	127646965	127648850	1.91346664720867	-	1	chr10	127569600	127571600	5765	318	0.423728813559322	9.0007285419762
NM_001110131	chr7	26067197	26079167	1.97302491297535	+	1	chr7	25994500	25996500	6003	28338	0.423728813559322	9.0007285419762
NM_001081158	chr11	74462996	74484349	2.02024870686702	+	1	chr11	74319500	74321500	6183	4593	0.423728813559322	9.0007285419762
NM_001168489	chr19	6335012	6340894	2.04013142453014	+	1	chr19	6345800	6347800	6264	16385	0.423728813559322	9.0007285419762
NM_009615	chr12	21329369	21379452	2.0727416474293	-	1	chr12	21444200	21446200	6395	6356	0.423728813559322	9.0007285419762
NM_010765	chr5	121975059	121995901	2.10310557668512	-	1	chr5	121886900	121888900	6508	23691	0.423728813559322	9.0007285419762
NM_001114131	chr17	66132694	66191266	2.10894573077962	+	1	chr17	66220000	66222000	6530	13816	0.423728813559322	9.0007285419762
NM_016781	chr15	98643227	98661939	2.16022166969984	-	1	chr15	98669500	98671500	6714	11393	0.423728813559322	9.0007285419762
NM_145510	chr1	136391236	136404461	2.1661397446356	+	1	chr1	136431100	136433100	6739	3251	0.423728813559322	9.0007285419762
